"VIN","County","City","Year","Make","Model","Range"
"5YJ3E1EB8K","Pierce","Tacoma",2019,"WallE","Alpha",220
"5YJ3E1EB1K","Pierce","Bonney Lake",2019,"WallE","Alpha",220
"5YJSA1E27H","Snohomish","Edmonds",2017,"WallE","Beta",210
"5YJ3E1EB1L","Benton","West Richland",2020,"WallE","Alpha",322
"5YJSA1E14H","Clark","Ridgefield",2017,"WallE","Beta",210
"5YJSA1E21J","Pierce","Buckley",2018,"WallE","Beta",249
"5YJ3E1EA9L","King","Bellevue",2020,"WallE","Alpha",266
"5YJ3E1EB1L","Snohomish","Arlington",2020,"WallE","Alpha",322
"5YJ3E1EA8J","King","Renton",2018,"WallE","Alpha",215
"5YJXCAE26L","Spokane","Spokane",2020,"WallE","Delta",293
"5YJ3E1EA7K","Snohomish","Everett",2019,"WallE","Alpha",220
"5YJSA1E25J","Snohomish","Marysville",2018,"WallE","Beta",249
"5YJ3E1EA0L","Walla Walla","Walla Walla",2020,"WallE","Alpha",266
"5YJ3E1EA5K","Clallam","Port Angeles",2019,"WallE","Alpha",220
"5YJYGDEE1L","King","Renton",2020,"WallE","Omega",291
"5YJSA1DP7D","Pierce","Tacoma",2013,"WallE","Beta",208
"5YJYGDEE0L","Whatcom","Bellingham",2020,"WallE","Omega",291
"5YJYGDEF8L","Clark","Vancouver",2020,"WallE","Omega",291
"5YJSA1S23F","King","Fall City",2015,"WallE","Beta",208
"5YJ3E1EA0K","Snohomish","Bothell",2019,"WallE","Alpha",220
"5YJ3E1EA4L","Snohomish","Edmonds",2020,"WallE","Alpha",266
"5YJ3E1EB9J","King","Redmond",2018,"WallE","Alpha",215
"5YJ3E1EBXJ","Okanogan","Winthrop",2018,"WallE","Alpha",215
"5YJSA1DN2D","Walla Walla","Walla Walla",2013,"WallE","Beta",208
"5YJ3E1EA5K","Snohomish","Bothell",2019,"WallE","Alpha",220
"5YJ3E1EA6L","Whatcom","Everson",2020,"WallE","Alpha",266
"5YJ3E1EA9J","King","Seattle",2018,"WallE","Alpha",215
"5YJXCBE47G","Snohomish","Marysville",2016,"WallE","Delta",200
"5YJ3E1EB8K","Snohomish","Lynnwood",2019,"WallE","Alpha",220
"5YJ3E1EA9J","Snohomish","Lynnwood",2018,"WallE","Alpha",215
"5YJXCDE26J","Pierce","Edgewood",2018,"WallE","Delta",238
"5YJ3E1EA7J","Clark","La Center",2018,"WallE","Alpha",215
"5YJ3E1EC7L","Pierce","Lakewood",2020,"WallE","Alpha",308
"5YJXCBE28J","Mason","Shelton",2018,"WallE","Delta",238
"5YJ3E1EA4L","King","Seattle",2020,"WallE","Alpha",266
"5YJ3E1EA3K","Snohomish","Lynnwood",2019,"WallE","Alpha",220
"5YJYGDEE9L","Spokane","Spokane",2020,"WallE","Omega",291
"5YJ3E1EA9J","Whatcom","Blaine",2018,"WallE","Alpha",215
"5YJ3E1EB3L","Snohomish","Edmonds",2020,"WallE","Alpha",322
"5YJSA1E24J","Pierce","Fox Island",2018,"WallE","Beta",249
"5YJ3E1EB2J","King","Redmond",2018,"WallE","Alpha",215
"5YJSA1E16F","Kitsap","Bremerton",2015,"WallE","Beta",208
"5YJ3E1EA6J","Clark","Vancouver",2018,"WallE","Alpha",215
"5YJ3E1EB5K","Pierce","Tacoma",2019,"WallE","Alpha",220
"5YJ3E1EAXJ","Walla Walla","Burbank",2018,"WallE","Alpha",215
"5YJ3E1EB6K","Whatcom","Bellingham",2019,"WallE","Alpha",220
"5YJXCAE29K","King","Seattle",2019,"WallE","Delta",289
"5YJYGDEF9L","King","Sammamish",2020,"WallE","Omega",291
"5YJYGDEE8L","Clark","Ridgefield",2020,"WallE","Omega",291
"5YJ3E1EA0J","King","Covington",2018,"WallE","Alpha",215
"5YJ3E1EA6J","King","Bellevue",2018,"WallE","Alpha",215
"5YJYGDEE4L","King","Sammamish",2020,"WallE","Omega",291
"5YJ3E1EB6K","Chelan","Peshastin",2019,"WallE","Alpha",220
"5YJSA1E4XG","Pierce","Tacoma",2016,"WallE","Beta",210
"5YJ3E1EB2K","Franklin","Pasco",2019,"WallE","Alpha",220
"5YJ3E1EB1L","King","Federal Way",2020,"WallE","Alpha",322
"5YJ3E1EB2J","King","Kent",2018,"WallE","Alpha",215
"5YJXCBE28G","King","Sammamish",2016,"WallE","Delta",200
"5YJ3E1EB8J","Thurston","Olympia",2018,"WallE","Alpha",215
"5YJXCBE22K","King","Seattle",2019,"WallE","Delta",289
"5YJ3E1EA8J","Snohomish","Bothell",2018,"WallE","Alpha",215
"5YJ3E1EA8K","Pierce","Gig Harbor",2019,"WallE","Alpha",220
"5YJ3E1EC7L","Walla Walla","College Place",2020,"WallE","Alpha",308
"5YJXCAE48H","Snohomish","Marysville",2017,"WallE","Delta",200
"5YJ3E1EB4K","Spokane","Spokane",2019,"WallE","Alpha",220
"5YJ3E1EB6L","Pierce","Tacoma",2020,"WallE","Alpha",322
"5YJYGDEF2L","Franklin","Pasco",2020,"WallE","Omega",291
"5YJ3E1EB0K","Spokane","Colbert",2019,"WallE","Alpha",220
"5YJSA1E23J","Pierce","Tacoma",2018,"WallE","Beta",249
"5YJ3E1EB5L","Franklin","Pasco",2020,"WallE","Alpha",322
"5YJYGDEF4L","King","Seattle",2020,"WallE","Omega",291
"5YJ3E1EA8K","Clark","Vancouver",2019,"WallE","Alpha",220
"5YJ3E1EA2J","King","Seattle",2018,"WallE","Alpha",215
"5YJXCAE29L","Snohomish","Bothell",2020,"WallE","Delta",293
"5YJ3E1EB5K","Benton","Kennewick",2019,"WallE","Alpha",220
"5YJ3E1EB0L","Clallam","Port Angeles",2020,"WallE","Alpha",322
"5YJSA1H24E","Snohomish","Marysville",2014,"WallE","Beta",208
"5YJ3E1EA2K","Spokane","Fairchild Air Force Base",2019,"WallE","Alpha",220
"5YJSA1E1XH","Spokane","Spokane",2017,"WallE","Beta",210
"5YJSA1E24G","King","Kent",2016,"WallE","Beta",210
"5YJ3E1EB7K","Snohomish","Edmonds",2019,"WallE","Alpha",220
"5YJ3E1EB5J","Clark","Vancouver",2018,"WallE","Alpha",215
"5YJ3E1EA1J","Snohomish","Bothell",2018,"WallE","Alpha",215
"5YJ3E1EA1K","Snohomish","Marysville",2019,"WallE","Alpha",220
"5YJSA1E11F","Clark","Ridgefield",2015,"WallE","Beta",208
"5YJ3E1EB3J","Snohomish","Everett",2018,"WallE","Alpha",215
"5YJ3E1EB5L","King","Kirkland",2020,"WallE","Alpha",322
"5YJ3E1EB2J","Thurston","Olympia",2018,"WallE","Alpha",215
"5YJSA1E27K","King","Woodinville",2019,"WallE","Beta",270
"5YJ3E1EB8L","Whatcom","Sedro Woolley",2020,"WallE","Alpha",322
"5YJ3E1EB7L","King","Seattle",2020,"WallE","Alpha",322
"5YJ3E1EB6J","King","Kirkland",2018,"WallE","Alpha",215
"5YJ3E1EB2K","Snohomish","Lake Stevens",2019,"WallE","Alpha",220
"5YJ3E1EB8J","Whatcom","Blaine",2018,"WallE","Alpha",215
"5YJYGDEE3L","King","North Bend",2020,"WallE","Omega",291
"5YJ3E1EB5J","King","Redmond",2018,"WallE","Alpha",215
"5YJ3E1EB9L","Chelan","Leavenworth",2020,"WallE","Alpha",322
"5YJSA1E45H","Skagit","Mount Vernon",2017,"WallE","Beta",210
"5YJ3E1EB6L","Snohomish","Monroe",2020,"WallE","Alpha",322
"5YJ3E1EB9L","Island","Camano Island",2020,"WallE","Alpha",322
"5YJ3E1EBXJ","Grant","Mattawa",2018,"WallE","Alpha",215
"5YJ3E1EB6K","Kitsap","Bremerton",2019,"WallE","Alpha",220
"5YJ3E1EBXK","King","Bothell",2019,"WallE","Alpha",220
"5YJ3E1EB8J","Island","Coupeville",2018,"WallE","Alpha",215
"5YJ3E1EB9J","Snohomish","Snohomish",2018,"WallE","Alpha",215
"5YJ3E1EC7L","Pierce","Lakewood",2020,"WallE","Alpha",308
"5YJYGDEE8L","King","Seattle",2020,"WallE","Omega",291
"5YJSA1H16F","Skamania","Washougal",2015,"WallE","Beta",208
"5YJ3E1EA4L","Snohomish","Mountlake Terrace",2020,"WallE","Alpha",266
"5YJ3E1EB7J","King","Sammamish",2018,"WallE","Alpha",215
"5YJ3E1EB9J","Snohomish","Woodway",2018,"WallE","Alpha",215
"5YJ3E1EB1L","Pierce","Edgewood",2020,"WallE","Alpha",322
"5YJ3E1EB8J","King","Issaquah",2018,"WallE","Alpha",215
"5YJ3E1EB8K","Snohomish","Edmonds",2019,"WallE","Alpha",220
"5YJ3E1EB5K","Pierce","Puyallup",2019,"WallE","Alpha",220
"5YJ3E1EB9K","Lee","Montrose",2019,"WallE","Alpha",220
"5YJSA1E23F","Pierce","Tacoma",2015,"WallE","Beta",208
"5YJ3E1EA9J","King","Issaquah",2018,"WallE","Alpha",215
"5YJ3E1EA4J","Snohomish","Snohomish",2018,"WallE","Alpha",215
"5YJXCAE20G","Snohomish","Bothell",2016,"WallE","Delta",200
"5YJ3E1EA1K","Spokane","Spokane Valley",2019,"WallE","Alpha",220
"5YJXCDE21L","Clark","Camas",2020,"WallE","Delta",289
"5YJXCAE20G","Grant","Moses Lake",2016,"WallE","Delta",200
"5YJ3E1EA3J","Pierce","Bonney Lake",2018,"WallE","Alpha",215
"5YJSA1E20J","King","Seattle",2018,"WallE","Beta",249
"5YJSA1E27H","King","Seattle",2017,"WallE","Beta",210
"5YJ3E1EA9J","King","Seattle",2018,"WallE","Alpha",215
"5YJSA1DN6D","King","Kirkland",2013,"WallE","Beta",208
"5YJ3E1EB4J","Snohomish","Snohomish",2018,"WallE","Alpha",215
"5YJ3E1EB2J","King","North Bend",2018,"WallE","Alpha",215
"5YJYGDEF6L","King","Snoqualmie",2020,"WallE","Omega",291
"5YJSA1E20H","King","Yarrow Point",2017,"WallE","Beta",210
"5YJSA1S22F","Island","Coupeville",2015,"WallE","Beta",208
"5YJ3E1EA9J","King","Bellevue",2018,"WallE","Alpha",215
"5YJSA1E47L","King","Bellevue",2020,"WallE","Beta",337
"5YJXCAE22J","King","Renton",2018,"WallE","Delta",238
"5YJ3E1EA8L","Franklin","Pasco",2020,"WallE","Alpha",266
"5YJSA1E27J","Island","Oak Harbor",2018,"WallE","Beta",249
"5YJ3E1EB8K","Snohomish","Everett",2019,"WallE","Alpha",220
"5YJSA1E28L","King","Mercer Island",2020,"WallE","Beta",330
"5YJXCAE24J","King","Issaquah",2018,"WallE","Delta",238
"5YJ3E1EB9J","Chelan","Leavenworth",2018,"WallE","Alpha",215
"5YJYGDEF6L","Kitsap","Bainbridge Island",2020,"WallE","Omega",291
"5YJSA1E2XG","Yakima","Grandview",2016,"WallE","Beta",210
"5YJ3E1EA2K","King","Bothell",2019,"WallE","Alpha",220
"5YJXCBE27L","Pierce","Edgewood",2020,"WallE","Delta",293
"5YJ3E1EA4J","Pierce","Tacoma",2018,"WallE","Alpha",215
"5YJSA1H10E","Whatcom","Ferndale",2014,"WallE","Beta",208
"5YJ3E1EA0J","King","Seattle",2018,"WallE","Alpha",215
"5YJ3E1EB5K","Kitsap","Bremerton",2019,"WallE","Alpha",220
"5YJSA1E25K","King","Black Diamond",2019,"WallE","Beta",270
"5YJ3E1EA9H","King","Skykomish",2017,"WallE","Alpha",220
"5YJ3E1EA2L","King","Bellevue",2020,"WallE","Alpha",266
"5YJXCBE23J","King","Sammamish",2018,"WallE","Delta",238
"5YJ3E1EA7K","King","Federal Way",2019,"WallE","Alpha",220
"5YJ3E1EB0K","Snohomish","Lynnwood",2019,"WallE","Alpha",220
"5YJSA1E29H","Franklin","Pasco",2017,"WallE","Beta",210
"5YJ3E1EB4J","King","Bothell",2018,"WallE","Alpha",215
"5YJYGDEF3L","Pierce","Tacoma",2020,"WallE","Omega",291
"5YJYGDEE2L","King","Redmond",2020,"WallE","Omega",291
"5YJ3E1EB6J","Alameda","Berkeley",2018,"WallE","Alpha",215
"5YJ3E1EA2K","Snohomish","Bothell",2019,"WallE","Alpha",220
"5YJXCAE29J","Adams","Othello",2018,"WallE","Delta",238
"5YJSA1H24F","Pierce","Gig Harbor",2015,"WallE","Beta",208
"5YJ3E1EA7J","King","Seattle",2018,"WallE","Alpha",215
"5YJXCDE29K","Spokane","Spangle",2019,"WallE","Delta",289
"5YJ3E1EC0L","Kitsap","Port Orchard",2020,"WallE","Alpha",308
"5YJSA1H17E","Pierce","Orting",2014,"WallE","Beta",208
"5YJXCAE27K","Snohomish","Mukilteo",2019,"WallE","Delta",289
"5YJ3E1EB8J","Snohomish","Mill Creek",2018,"WallE","Alpha",215
"5YJSA1E27K","Pierce","Gig Harbor",2019,"WallE","Beta",270
"5YJSA1DN8D","King","Redmond",2013,"WallE","Beta",208
"5YJYGDEF4L","Spokane","Spokane",2020,"WallE","Omega",291
"5YJ3E1EB9K","Kittitas","Cle Elum",2019,"WallE","Alpha",220
"5YJYGDEE2L","King","Seattle",2020,"WallE","Omega",291
"5YJXCBE25H","Snohomish","Lake Stevens",2017,"WallE","Delta",200
"5YJ3E1EB9K","Snohomish","Marysville",2019,"WallE","Alpha",220
"5YJYGDEE1L","King","Kent",2020,"WallE","Omega",291
"5YJSA1E29J","King","Woodinville",2018,"WallE","Beta",249
"5YJ3E1EB4J","King","Seattle",2018,"WallE","Alpha",215
"5YJ3E1EC5L","King","Seattle",2020,"WallE","Alpha",308
"5YJ3E1EB3K","Snohomish","Lynnwood",2019,"WallE","Alpha",220
"5YJ3E1EB0J","Pierce","Bonney Lake",2018,"WallE","Alpha",215
"5YJ3E1EA5K","Chelan","Manson",2019,"WallE","Alpha",220
"5YJ3E1EB3L","Spokane","Spokane",2020,"WallE","Alpha",322
"5YJ3E1EA4J","Pierce","Bonney Lake",2018,"WallE","Alpha",215
"5YJYGDEE5L","Snohomish","Bothell",2020,"WallE","Omega",291
"5YJ3E1EBXK","King","Kent",2019,"WallE","Alpha",220
"5YJ3E1EB5K","King","Seattle",2019,"WallE","Alpha",220
"5YJ3E1EB7K","Pierce","Lakewood",2019,"WallE","Alpha",220
"5YJXCAE43G","Snohomish","Arlington",2016,"WallE","Delta",200
"5YJYGDEE8L","Snohomish","Lake Stevens",2020,"WallE","Omega",291
"5YJ3E1EB5J","King","Covington",2018,"WallE","Alpha",215
"5YJ3E1EA8K","Franklin","Pasco",2019,"WallE","Alpha",220
"5YJXCBE21J","Island","Camano Island",2018,"WallE","Delta",238
"5YJ3E1EB8K","Snohomish","Edmonds",2019,"WallE","Alpha",220
"5YJSA1H43F","Pierce","Tacoma",2015,"WallE","Beta",208
"5YJ3E1EAXJ","King","Bellevue",2018,"WallE","Alpha",215
"5YJXCBE25K","Snohomish","Lake Stevens",2019,"WallE","Delta",289
"5YJSA1E29F","Snohomish","Snohomish",2015,"WallE","Beta",208
"5YJYGDEEXL","Snohomish","Bothell",2020,"WallE","Omega",291
"5YJYGDEFXL","King","Vashon",2020,"WallE","Omega",291
"5YJSA1DN9D","King","Seattle",2013,"WallE","Beta",208
"5YJSA1E27G","Pierce","Tacoma",2016,"WallE","Beta",210
"5YJSA1E28J","Snohomish","Mukilteo",2018,"WallE","Beta",249
"5YJYGDEE5L","Pierce","Tacoma",2020,"WallE","Omega",291
"5YJ3E1EAXK","San Juan","Lopez Island",2019,"WallE","Alpha",220
"5YJ3E1EA0K","Mason","Shelton",2019,"WallE","Alpha",220
"5YJXCAE26G","King","Medina",2016,"WallE","Delta",200
"5YJ3E1EBXJ","Thurston","Lacey",2018,"WallE","Alpha",215
"5YJSA1S23F","Spokane","Spokane",2015,"WallE","Beta",208
"5YJSA1E22K","King","Seattle",2019,"WallE","Beta",270
"5YJ3E1EA1J","King","Redmond",2018,"WallE","Alpha",215
"5YJSA1H1XE","Chelan","Leavenworth",2014,"WallE","Beta",208
"5YJ3E1EAXJ","Snohomish","Lake Stevens",2018,"WallE","Alpha",215
"5YJSA1E25G","King","Redmond",2016,"WallE","Beta",210
"5YJSA1E43H","King","Maple Valley",2017,"WallE","Beta",210
"5YJXCDE20J","Chelan","Manson",2018,"WallE","Delta",238
"5YJSA1E2XJ","Franklin","Pasco",2018,"WallE","Beta",249
"5YJ3E1EB9K","Walla Walla","Walla Walla",2019,"WallE","Alpha",220
"5YJXCAE26L","Snohomish","Bothell",2020,"WallE","Delta",293
"5YJ3E1EA9K","Snohomish","Edmonds",2019,"WallE","Alpha",220
"5YJSA1E25H","Snohomish","Lynnwood",2017,"WallE","Beta",210
"5YJXCAE21G","Pierce","Tacoma",2016,"WallE","Delta",200
"5YJXCBE29G","Snohomish","Lynnwood",2016,"WallE","Delta",200
"5YJYGDEEXL","Clallam","Port Angeles",2020,"WallE","Omega",291
"5YJ3E1EC5L","Spokane","Spokane Valley",2020,"WallE","Alpha",308
"5YJ3E1EA7J","Thurston","Olympia",2018,"WallE","Alpha",215
"5YJSA1E27L","Spokane","Spokane",2020,"WallE","Beta",330
"5YJ3E1EB9J","Clark","Ridgefield",2018,"WallE","Alpha",215
"5YJ3E1EBXK","Pierce","Bonney Lake",2019,"WallE","Alpha",220
"5YJ3E1EB2J","Kittitas","Cle Elum",2018,"WallE","Alpha",215
"5YJ3E1EA2J","King","Kent",2018,"WallE","Alpha",215
"5YJ3E1EB6K","Grays Harbor","Montesano",2019,"WallE","Alpha",220
"5YJSA1E28G","Chelan","Chelan",2016,"WallE","Beta",210
"5YJRE1A32A","King","Bellevue",2010,"WallE","Tau",245
"5YJ3E1EB3J","Snohomish","Lynnwood",2018,"WallE","Alpha",215
"5YJXCBE25K","Snohomish","Bothell",2019,"WallE","Delta",289
"5YJXCDE21L","Chelan","Leavenworth",2020,"WallE","Delta",289
"5YJSA1E26H","Clark","Washougal",2017,"WallE","Beta",210
"5YJ3E1EB2J","Spokane","Spokane",2018,"WallE","Alpha",215
"5YJ3E1EA6L","Pierce","Fife",2020,"WallE","Alpha",266
"5YJSA1E15G","Mason","Shelton",2016,"WallE","Beta",210
"5YJ3E1EAXJ","Snohomish","Edmonds",2018,"WallE","Alpha",215
"5YJ3E1EB9J","Yakima","Selah",2018,"WallE","Alpha",215
"5YJ3E1EB0J","Island","Coupeville",2018,"WallE","Alpha",215
"5YJ3E1EA6J","King","Bellevue",2018,"WallE","Alpha",215
"5YJ3E1EC5L","Whatcom","Lynden",2020,"WallE","Alpha",308
"5YJ3E1EB6L","King","Federal Way",2020,"WallE","Alpha",322
"5YJYGDEE0L","Snohomish","Monroe",2020,"WallE","Omega",291
"5YJXCBE43J","Spokane","Colbert",2018,"WallE","Delta",238
"5YJSA1E25G","Whatcom","Point Roberts",2016,"WallE","Beta",210
"5YJYGDEE6L","Clark","Vancouver",2020,"WallE","Omega",291
"5YJ3E1EB0K","Franklin","Pasco",2019,"WallE","Alpha",220
"5YJ3E1EB2K","Grays Harbor","Aberdeen",2019,"WallE","Alpha",220
"5YJSA1H4XF","Whatcom","Blaine",2015,"WallE","Beta",208
"5YJXCBE21H","Spokane","Spokane",2017,"WallE","Delta",200
"5YJ3E1EB5K","Snohomish","Lynnwood",2019,"WallE","Alpha",220
"5YJ3E1EB6K","Benton","Kennewick",2019,"WallE","Alpha",220
"5YJXCBE22G","Snohomish","Sultan",2016,"WallE","Delta",200
"5YJXCBE21H","Snohomish","Lynnwood",2017,"WallE","Delta",200
"5YJXCAE40K","King","Bothell",2019,"WallE","Delta",289
"5YJ3E1EB1J","Whatcom","Bellingham",2018,"WallE","Alpha",215
"5YJ3E1EB4J","Pierce","Gig Harbor",2018,"WallE","Alpha",215
"5YJSA1E45K","Benton","Kennewick",2019,"WallE","Beta",270
"5YJ3E1EB1J","King","Seattle",2018,"WallE","Alpha",215
"5YJ3E1EA0J","Walla Walla","Walla Walla",2018,"WallE","Alpha",215
"5YJSA1E24J","Benton","Kennewick",2018,"WallE","Beta",249
"5YJSA1H22F","King","Preston",2015,"WallE","Beta",208
"5YJ3E1EB2J","King","Bellevue",2018,"WallE","Alpha",215
"5YJ3E1EA3J","Jefferson","Port Ludlow",2018,"WallE","Alpha",215
"5YJYGDEE1L","Pierce","Puyallup",2020,"WallE","Omega",291
"5YJ3E1EB2L","Snohomish","Marysville",2020,"WallE","Alpha",322
"5YJYGDEE3L","Clark","Vancouver",2020,"WallE","Omega",291
"5YJSA1E23G","Snohomish","Edmonds",2016,"WallE","Beta",210
"5YJ3E1EB5L","Snohomish","Woodinville",2020,"WallE","Alpha",322
"5YJ3E1EB2J","Grant","Moses Lake",2018,"WallE","Alpha",215
"5YJ3E1EB4J","Cowlitz","Kelso",2018,"WallE","Alpha",215
"5YJSA1E13H","King","Bellevue",2017,"WallE","Beta",210
"5YJXCBE4XJ","King","Bellevue",2018,"WallE","Delta",238
"5YJ3E1EA8L","Snohomish","Marysville",2020,"WallE","Alpha",266
"5YJ3E1EB3J","Benton","Richland",2018,"WallE","Alpha",215
"5YJYGDEE6L","Snohomish","Everett",2020,"WallE","Omega",291
"5YJYGDEE4L","Clallam","Port Angeles",2020,"WallE","Omega",291
"5YJ3E1EB6J","Snohomish","Brier",2018,"WallE","Alpha",215
"5YJ3E1EB4J","Kittitas","Ellensburg",2018,"WallE","Alpha",215
"5YJ3E1EA2L","Pierce","Fox Island",2020,"WallE","Alpha",266
"5YJ3E1EA0J","King","Seattle",2018,"WallE","Alpha",215
"5YJ3E1EAXL","Snohomish","Lynnwood",2020,"WallE","Alpha",266
"5YJ3E1EB0J","Franklin","Pasco",2018,"WallE","Alpha",215
"5YJ3E1EA0J","King","Seattle",2018,"WallE","Alpha",215
"5YJ3E1EC4L","King","Redmond",2020,"WallE","Alpha",308
"5YJSA1E2XG","King","Bellevue",2016,"WallE","Beta",210
"5YJ3E1EB7K","King","Sammamish",2019,"WallE","Alpha",220
"5YJSA1S28F","Skagit","Mount Vernon",2015,"WallE","Beta",208
"5YJSA1E48J","Kitsap","Port Orchard",2018,"WallE","Beta",249
"5YJYGDEE5L","Kittitas","Cle Elum",2020,"WallE","Omega",291
"5YJYGDEE6L","Snohomish","Lynnwood",2020,"WallE","Omega",291
"5YJ3E1EA6J","Skagit","La Conner",2018,"WallE","Alpha",215
"5YJSA1CP3D","Clark","Vancouver",2013,"WallE","Beta",208
"5YJ3E1EBXL","Pierce","Spanaway",2020,"WallE","Alpha",322
"5YJ3E1EA7L","Snohomish","Marysville",2020,"WallE","Alpha",266
"5YJ3E1EB8L","Clark","La Center",2020,"WallE","Alpha",322
"5YJ3E1EA3K","King","Woodinville",2019,"WallE","Alpha",220
"5YJ3E1EA1L","Whatcom","Blaine",2020,"WallE","Alpha",266
"5YJYGDEEXL","Snohomish","Arlington",2020,"WallE","Omega",291
"5YJ3E1EB4J","Skagit","Concrete",2018,"WallE","Alpha",215
"5YJSA1E21L","Asotin","Clarkston",2020,"WallE","Beta",330
"5YJSA1E49J","Thurston","Lacey",2018,"WallE","Beta",249
"5YJ3E1EA6L","Snohomish","Marysville",2020,"WallE","Alpha",266
"5YJXCBE2XL","Clark","Vancouver",2020,"WallE","Delta",293
"5YJ3E1EB1J","Cowlitz","Kelso",2018,"WallE","Alpha",215
"5YJ3E1EB1J","Yakima","Union Gap",2018,"WallE","Alpha",215
"5YJXCDE40L","King","Maple Valley",2020,"WallE","Delta",289
"5YJ3E1EB2L","Lincoln","Lincoln",2020,"WallE","Alpha",322
"5YJ3E1EB4L","Pierce","Spanaway",2020,"WallE","Alpha",322
"5YJ3E1EB8K","Pierce","Gig Harbor",2019,"WallE","Alpha",220
"5YJXCDE2XJ","Cowlitz","Kalama",2018,"WallE","Delta",238
"5YJ3E1EB3K","King","Seattle",2019,"WallE","Alpha",220
"5YJ3E1EB3J","Benton","West Richland",2018,"WallE","Alpha",215
"5YJSA1E23H","Snohomish","Marysville",2017,"WallE","Beta",210
"5YJXCBE25J","Pierce","Gig Harbor",2018,"WallE","Delta",238
"5YJ3E1EA8L","Island","Coupeville",2020,"WallE","Alpha",266
"5YJ3E1EA5J","Doña Ana","Las Cruces",2018,"WallE","Alpha",215
"5YJSA1S19E","Snohomish","Mountlake Terrace",2014,"WallE","Beta",208
"5YJ3E1EA0K","Yakima","Toppenish",2019,"WallE","Alpha",220
"5YJ3E1EB4L","King","Renton",2020,"WallE","Alpha",322
"5YJ3E1EC4L","Spokane","Spokane",2020,"WallE","Alpha",308
"5YJYGDEE0L","King","Renton",2020,"WallE","Omega",291
"5YJ3E1EA0J","Clark","Brush Prairie",2018,"WallE","Alpha",215
"5YJ3E1EA7K","Benton","West Richland",2019,"WallE","Alpha",220
"5YJXCBE23K","Snohomish","Monroe",2019,"WallE","Delta",289
"5YJ3E1EA7L","Snohomish","Bothell",2020,"WallE","Alpha",266
"5YJ3E1EB2L","Clark","Ridgefield",2020,"WallE","Alpha",322
"5YJSA1E25J","Grant","Moses Lake",2018,"WallE","Beta",249
"5YJXCDE20L","King","Redmond",2020,"WallE","Delta",289
"5YJ3E1EB2J","Clark","Vancouver",2018,"WallE","Alpha",215
"5YJYGDEE6L","Orange","Cypress",2020,"WallE","Omega",291
"5YJSA1E12F","Clark","Ridgefield",2015,"WallE","Beta",208
"5YJ3E1EB1J","King","Seattle",2018,"WallE","Alpha",215
"5YJ3E1EC1L","Island","Clinton",2020,"WallE","Alpha",308
"5YJ3E1EB2J","Pierce","Tacoma",2018,"WallE","Alpha",215
"5YJ3E1EB2J","Pierce","Lakebay",2018,"WallE","Alpha",215
"5YJ3E1EA2J","Benton","Kennewick",2018,"WallE","Alpha",215
"5YJ3E1EB1K","Pierce","Auburn",2019,"WallE","Alpha",220
"5YJSA1E23J","Skagit","Mount Vernon",2018,"WallE","Beta",249
"5YJ3E1EB0J","Snohomish","Lake Stevens",2018,"WallE","Alpha",215
"5YJXCAE25G","Snohomish","Marysville",2016,"WallE","Delta",200
"5YJSA1E25F","King","Sammamish",2015,"WallE","Beta",208
"5YJ3E1EB3K","Clark","Vancouver",2019,"WallE","Alpha",220
"5YJ3E1EA5J","Snohomish","Bothell",2018,"WallE","Alpha",215
"5YJSA1E19G","Pierce","Puyallup",2016,"WallE","Beta",210
"5YJXCAE23L","Kitsap","Kingston",2020,"WallE","Delta",293
"5YJ3E1EB6J","King","Seattle",2018,"WallE","Alpha",215
"5YJ3E1EB2L","El Paso","Colorado Springs",2020,"WallE","Alpha",322
"5YJ3E1EB9J","Snohomish","Sultan",2018,"WallE","Alpha",215
"5YJ3E1EA2J","Spokane","Spokane",2018,"WallE","Alpha",215
"5YJ3E1EA8L","Snohomish","Marysville",2020,"WallE","Alpha",266
"5YJSA1H22F","Pierce","Fox Island",2015,"WallE","Beta",208
"5YJYGDEE2L","Snohomish","Edmonds",2020,"WallE","Omega",291
"5YJYGDEF3L","Spokane","Spokane Valley",2020,"WallE","Omega",291
"5YJSA1E41J","Pierce","Bonney Lake",2018,"WallE","Beta",249
"5YJXCAE20L","Whatcom","Bellingham",2020,"WallE","Delta",293
"5YJ3E1EB4L","Snohomish","Bothell",2020,"WallE","Alpha",322
"5YJ3E1EB5L","King","Bellevue",2020,"WallE","Alpha",322
"5YJSA1E43H","Clark","Vancouver",2017,"WallE","Beta",210
"5YJSA1E25L","Pierce","Fife",2020,"WallE","Beta",330
"5YJSA1E29H","King","Seattle",2017,"WallE","Beta",210
"5YJSA1H1XE","Snohomish","Marysville",2014,"WallE","Beta",208
"5YJ3E1EB1J","Pierce","Auburn",2018,"WallE","Alpha",215
"5YJ3E1EA4L","Snohomish","Bothell",2020,"WallE","Alpha",266
"5YJ3E1EB1K","Thurston","Lacey",2019,"WallE","Alpha",220
"5YJ3E1EA1J","King","Kent",2018,"WallE","Alpha",215
"5YJYGDEE6L","Spokane","Colbert",2020,"WallE","Omega",291
"5YJ3E1EB7J","Whatcom","Ferndale",2018,"WallE","Alpha",215
"5YJ3E1EA4K","Snohomish","Marysville",2019,"WallE","Alpha",220
